id,value
0.14.218.698.1490.3439,
0.14.218.698.1490.3439.3601,1000
0.14.218.698.1490.3439.3606,1000
0.14.218.698.1490.3446,1000
0.14.218.698.1491,
0.14.218.698.1491.3401,1000
0.14.218.698.1491.3408,1000
0.39.272.967.1492,1000
0.39.272.967.1493,1000
0.28.799.1497,1000
0.28.799.1499,1000
0.1504,1000
0.1505,
0.1505.1962,
0.1505.1962.2160,1000
0.1505.1962.2161,1000
0.1505.1966,1000
0.1508,
0.1508.1611,
0.1508.1611.1739,
0.1508.1611.1739.3703,1000
0.1508.1611.1739.3704,1000
0.1508.1611.1740,1000
0.1508.1614,1000
0.1514,
0.52.410.825.1517,1000
0.52.410.825.1518,
0.71.136.463.792.1521,1000
0.71.136.463.792.1522,1000
0.765.1204.1526,
0.765.1204.1526.2142,1000
0.765.1204.1526.2143,1000
0.765.1204.1530,1000
0.1536,
0.765.1204.1530.1545,1000
0.765.1204.1530.1548,1000
0.1566,
0.24.292.685.716.736.1568,
0.24.292.685.716.736.1568.2387,1000
0.24.292.685.716.736.1568.2392,1000
0.24.292.685.716.736.1570,1000
0.1573,
0.1573.1633,1000
0.1573.1638,
0.10.133.1576,1000
0.10.133.1577,1000
0.1595,
0.1595.2983,1000
0.1595.2987,1000
0.1596,
0.49.230.545.934.1109.1599,
0.49.230.545.934.1109.1599.2961,1000
0.49.230.545.934.1109.1599.2965,1000
0.49.230.545.934.1109.1600,1000
0.67.300.650.1605,1000
0.67.300.650.1606,
0.67.300.650.1606.2802,1000
0.67.300.650.1606.2805,
0.71.136.463.792.1522.1607,
0.71.136.463.792.1522.1607.3090,1000
0.71.136.463.792.1522.1607.3093,1000
0.71.136.463.792.1522.1608,1000
0.71.136.463.791.1550.1612,
0.71.136.463.791.1550.1612.2979,1000
0.71.136.463.791.1550.1612.2980,1000
0.71.136.463.791.1550.1615,1000
0.1625,
0.1508.1614.1628,
0.1508.1614.1628.1649,
0.1508.1614.1628.1649.3077,1000
0.1508.1614.1628.1649.3078,1000
0.1508.1614.1628.1653,1000
0.1508.1614.1629,1000
0.2.643.1632,1000
0.2.643.1637,
0.2.643.1637.3282,1000
0.2.643.1637.3283,
0.52.411.894.992.1030.1157.1635,
0.52.411.894.992.1030.1157.1635.3130,1000
0.52.411.894.992.1030.1157.1635.3136,1000
0.52.411.894.992.1030.1157.1640,1000
0.68.125.446.714.886.1636,1000
0.68.125.446.714.886.1641,1000
0.1645,
0.1645.3002,1000
0.1645.3003,1000
0.1646,
0.1646.2454,1000
0.1646.2455,1000
0.1647,1000
0.1661,1000
0.1677,
0.1.1652.1678,
0.1.1652.1678.3637,1000
0.1.1652.1678.3644,1000
0.1.1652.1679,1000
0.1685,1000
0.1697,1000
0.1698,
0.1698.2623,1000
0.1698.2628,1000
0.1699,
0.4.145.425.467.1721,
0.4.145.425.467.1721.3638,1000
0.4.145.425.467.1721.3645,1000
0.4.145.425.467.1722,1000
0.36.200.565.631.1741,
0.36.200.565.631.1741.2223,
0.36.200.565.631.1741.2223.2919,1000
0.36.200.565.631.1741.2223.2920,1000
0.36.200.565.631.1741.2224,1000
0.36.200.565.631.1742,1000
0.358.605.1743,1000
0.358.605.1744,
0.58.246.800.812.979.1745,1000
0.58.246.800.812.979.1746,1000
0.208.538.985.1748,
0.208.538.985.1748.3707,1000
0.208.538.985.1748.3708,1000
0.208.538.985.1758,
0.208.538.985.1758.3056,1000
0.208.538.985.1758.3061,
0.208.538.985.1758.3061.3534,1000
0.208.538.985.1758.3061.3535,1000
0.11.148.821.900.1750,
0.11.148.821.900.1750.3227,1000
0.11.148.821.900.1750.3231,1000
0.11.148.821.900.1760,1000
0.1768,1000
0.1769,
0.1769.3580,1000
0.1769.3581,
0.63.416.882.1774,
0.63.416.882.1774.3332,1000
0.63.416.882.1774.3337,1000
0.63.416.882.1775,
0.11.147.451.835.1776,
0.11.147.451.835.1776.3154,1000
0.11.147.451.835.1776.3163,1000
0.11.147.451.835.1783,
0.11.147.451.835.1783.3290,1000
0.11.147.451.835.1783.3291,1000
0.52.411.894.993.1778,
0.52.411.894.993.1778.3228,1000
0.52.411.894.993.1778.3232,1000
0.52.411.894.993.1785,1000
0.575.1053.1807,1000
0.575.1053.1809,1000
0.1816,
0.11.148.824.1825,
0.11.148.824.1825.3549,1000
0.11.148.824.1825.3558,1000
0.11.148.824.1827,1000
0.41.452.1826,
0.41.452.1826.3186,
0.41.452.1826.3186.3432,1000
0.41.452.1826.3186.3434,1000
0.41.452.1826.3187,1000
0.41.452.1828,
0.41.452.1828.3158,1000
0.41.452.1828.3167,
0.32.124.493.853.927.1277.1798.1835,
0.32.124.493.853.927.1277.1798.1835.3735,1000
0.32.124.493.853.927.1277.1798.1835.3742,1000
0.32.124.493.853.927.1277.1798.1836,1000
0.208.538.984.1024.1843,
0.208.538.984.1024.1843.2035,1000
0.208.538.984.1024.1843.2036,1000
0.208.538.984.1024.1845,1000
0.16.624.1451.1853,1000
0.16.624.1451.1854,
0.49.230.545.935.1860,
0.49.230.545.935.1860.3555,1000
0.49.230.545.935.1860.3564,1000
0.49.230.545.935.1862,1000
0.1868,1000
0.1869,1000
0.1870,
0.43.76.196.235.779.1877,1000
0.43.76.196.235.779.1878,1000
0.63.417.786.1879,
0.63.417.786.1879.3373,1000
0.63.417.786.1879.3379,1000
0.63.417.786.1880,1000
0.1893,1000
0.1894,
0.1894.2928,
0.1894.2928.3406,1000
0.1894.2928.3413,1000
0.1894.2933,
0.46.198.326.733.1904,1000
0.46.198.326.733.1906,1000
0.1926,
0.12.106.424.439.1046.1294.1927,1000
0.12.106.424.439.1046.1294.1928,1000
0.68.127.447.871.1918.1931,1000
0.68.127.447.871.1918.1932,1000
0.4.145.425.466.1527.1950,1000
0.4.145.425.466.1527.1951,1000
0.17.92.658.846.1872.1956,1000
0.17.92.658.846.1872.1957,1000
0.40.139.570.1028.1958,1000
0.40.139.570.1028.1959,1000
0.1976,
0.13.102.555.1000.1025.1992,
0.13.102.555.1000.1025.1992.2037,
0.13.102.555.1000.1025.1992.2037.3262,1000
0.13.102.555.1000.1025.1992.2037.3268,1000
0.13.102.555.1000.1025.1992.2038,1000
0.13.102.555.1000.1025.1993,1000
0.13.103.533.1345.1361.2020,1000
0.13.103.533.1345.1361.2021,1000
0.2034,
0.29.234.610.1067.1176.2039,
0.29.234.610.1067.1176.2039.2136,
0.29.234.610.1067.1176.2039.2136.2187,1000
0.29.234.610.1067.1176.2039.2136.2189,1000
0.29.234.610.1067.1176.2039.2137,1000
0.29.234.610.1067.1176.2040,
0.29.234.610.1067.1176.2040.2598,1000
0.29.234.610.1067.1176.2040.2604,1000
0.68.125.446.714.886.1641.2046,1000
0.68.125.446.714.886.1641.2047,1000
0.61.165.549.860.1107.1937.2052,1000
0.61.165.549.860.1107.1937.2053,1000
0.40.138.1078.2056,1000
0.40.138.1078.2060,
0.40.139.568.580.1139.2057,1000
0.40.139.568.580.1139.2061,1000
0.55.477.928.1007.1061.2059,1000
0.55.477.928.1007.1061.2063,
0.58.246.800.812.979.1746.2080,
0.58.246.800.812.979.1746.2080.3675,1000
0.58.246.800.812.979.1746.2080.3676,1000
0.58.246.800.812.979.1746.2081,1000
0.62.251.596.2085,1000
0.62.251.596.2091,
0.58.246.800.812.976.1589.2086,
0.58.246.800.812.976.1589.2086.3053,1000
0.58.246.800.812.976.1589.2086.3054,1000
0.58.246.800.812.976.1589.2092,1000
0.2098,
0.2098.4201,1000
0.2098.4202,
0.46.198.327.2107,1000
0.46.198.327.2108,
0.68.125.446.714.885.1544.2112,1000
0.69.123.304.787.2113,1000
0.69.123.304.787.2116,
0.69.123.304.787.2116.2546,1000
0.69.123.304.787.2116.2553,
0.69.123.304.787.2116.2553.3230,1000
0.69.123.304.787.2116.2553.3234,1000
0.68.125.446.714.885.1544.2115,1000
0.2120,1000
0.2121,1000
0.2122,
0.2122.2346,1000
0.2122.2347,
0.208.538.984.1024.1843.2036.2127,1000
0.208.538.984.1024.1843.2036.2128,1000
0.2135,
0.2135.3437,1000
0.2135.3444,
0.49.231.312.584.1208.1283.2140,
0.49.231.312.584.1208.1283.2140.3627,1000
0.49.231.312.584.1208.1283.2140.3628,1000
0.49.231.312.584.1208.1283.2141,1000
0.61.166.514.870.2001.2148,1000
0.61.166.514.870.2001.2151,1000
0.55.476.1060.2166,
0.55.476.1060.2166.2202,1000
0.55.476.1060.2166.2206,1000
0.55.476.1060.2167,1000
0.2179,1000
0.2193,
0.35.395.2201,
0.35.395.2201.2265,1000
0.35.395.2201.2266,1000
0.35.395.2205,1000
0.2215,1000
0.2216,
0.2216.3738,1000
0.2216.3745,
0.38.406.907.2229,1000
0.38.406.907.2236,1000
0.71.136.464.2231,1000
0.71.136.464.2238,1000
0.2247,
0.29.233.642.1375.2251,
0.29.233.642.1375.2251.2882,1000
0.29.233.642.1375.2251.2888,1000
0.29.233.642.1375.2252,1000
0.2262,
0.36.200.565.631.1741.2224.2281,1000
0.36.200.565.631.1741.2224.2282,
0.56.414.432.496.873.960.1300.2287,1000
0.56.414.432.496.873.960.1300.2288,1000
0.49.230.543.978.2294,1000
0.49.230.543.978.2298,1000
0.2308,1000
0.2309,
0.2309.2567,
0.2309.2567.2665,
0.2309.2567.2665.3182,1000
0.2309.2567.2665.3183,1000
0.2309.2567.2666,1000
0.2309.2568,1000
0.2310,1000
0.2334,
0.12.106.423.461.1035.2337,1000
0.12.106.423.461.1035.2338,1000
0.30.522.1151.2341,1000
0.30.522.1151.2342,
0.30.522.1151.2342.3508,1000
0.30.522.1151.2342.3514,1000
0.72.532.1219.2353,
0.72.532.1219.2353.2538,1000
0.72.532.1219.2353.2539,1000
0.72.532.1219.2359,1000
0.2363,1000
0.2364,
0.12.106.424.439.1044.2340.2386,1000
0.160.1221.2388,1000
0.160.1221.2393,
0.12.106.424.439.1044.2340.2391,1000
0.2398,1000
0.2399,
0.56.414.432.496.873.960.1300.2288.2412,1000
0.56.414.432.496.873.960.1300.2288.2417,1000
0.2422,
0.73.345.924.2434,1000
0.73.345.924.2436,1000
0.2443,1000
0.2444,
0.2444.2755,1000
0.2444.2756,1000
0.2445,
0.12.106.423.460.1145.2448,1000
0.12.106.423.460.1145.2449,1000
0.2487,1000
0.2488,
0.20.747.1117.1333.2491,1000
0.20.747.1117.1333.2492,
0.24.292.685.716.735.1362.2493,
0.24.292.685.716.735.1362.2493.2670,1000
0.24.292.685.716.735.1362.2493.2676,1000
0.24.292.685.716.735.1362.2494,1000
0.29.233.642.1375.2252.2503,1000
0.29.233.642.1375.2252.2507,1000
0.2514,
0.62.251.595.1174.2186.2517,1000
0.62.251.595.1174.2186.2518,1000
0.72.534.2520,1000
0.72.534.2522,
0.6.495.1228.2526,1000
0.6.495.1228.2527,1000
0.914.940.2528,
0.914.940.2528.2617,1000
0.914.940.2528.2618,1000
0.914.940.2529,
0.62.253.611.1337.2534,
0.62.253.611.1337.2534.3035,1000
0.62.253.611.1337.2534.3038,1000
0.62.253.611.1337.2535,1000
0.31.440.1312.2543,1000
0.31.440.1312.2550,
0.46.199.203.1406.2544,1000
0.46.199.203.1406.2551,1000
0.71.136.464.2238.2545,1000
0.71.136.464.2238.2552,1000
0.2562,
0.60.746.2479.2571,1000
0.60.746.2479.2572,1000
0.1646.2455.2573,
0.1646.2455.2573.3151,1000
0.1646.2455.2573.3152,1000
0.1646.2455.2574,
0.50.403.592.1280.2575,1000
0.50.403.592.1280.2577,1000
0.2582,1000
0.2583,1000
0.2610,
0.37.426.1123.2625,1000
0.37.426.1123.2630,1000
0.2635,
0.519.1188.2645,1000
0.519.1188.2646,1000
0.2662,
0.60.746.2479.2572.2672,1000
0.60.746.2479.2572.2678,1000
0.2681,1000
0.2682,1000
0.2683,1000
0.2702,
0.46.198.326.733.1906.2703,1000
0.46.198.326.733.1906.2704,1000
0.8.250.1341.2727,1000
0.8.250.1341.2728,
0.24.292.685.716.735.1362.2494.2750,
0.24.292.685.716.735.1362.2494.2750.3089,1000
0.24.292.685.716.735.1362.2494.2750.3092,1000
0.24.292.685.716.735.1362.2494.2751,1000
0.2754,1000
0.2772,
0.25.1153.2777,1000
0.25.1153.2779,
0.61.166.514.874.1042.1683.1840.2780,1000
0.61.166.514.874.1042.1683.1840.2781,1000
0.58.246.800.812.976.1585.1707.2782,1000
0.58.246.800.812.976.1585.1707.2783,1000
0.2798,
0.2798.2840,
0.2798.2840.3284,1000
0.2798.2840.3285,1000
0.2798.2841,1000
0.2799,1000
0.2817,1000
0.2818,
0.15.275.770.1385.2819,1000
0.15.275.770.1385.2820,1000
0.63.417.783.1549.2832,1000
0.63.417.783.1549.2833,
0.46.199.204.737.1462.2848,1000
0.46.199.204.737.1462.2850,1000
0.2856,
0.2856.3219,1000
0.2856.3220,1000
0.2857,
0.26.1373.2862,1000
0.26.1373.2863,
0.32.124.493.853.927.1278.2867,1000
0.32.124.493.853.927.1278.2868,1000
0.45.2709.2871,1000
0.45.2709.2872,
0.13.103.533.1345.1361.2021.2915,1000
0.13.103.533.1345.1361.2021.2916,1000
0.2944,
0.52.411.895.1913.2962,1000
0.52.411.895.1913.2966,1000
0.2974,
0.575.1052.2011.2977,1000
0.575.1052.2011.2978,
0.15.275.768.1445.2982,1000
0.15.275.768.1445.2986,1000
0.2995,1000
0.2996,
0.58.246.800.812.976.1585.1707.2783.3009,1000
0.61.165.549.859.1079.3011,1000
0.61.165.549.859.1079.3017,
0.58.246.800.812.976.1585.1707.2783.3015,1000
0.19.490.1137.3027,1000
0.19.490.1137.3028,1000
0.3044,1000
0.3045,1000
0.3048,
0.3048.3101,1000
0.3048.3102,
0.37.426.1123.2630.3058,1000
0.37.426.1123.2630.3063,1000
0.3075,1000
0.3076,
0.11.148.821.898.1726.1759.3088,1000
0.11.148.821.898.1726.1759.3091,1000
0.3097,1000
0.3098,1000
0.3099,1000
0.3100,
0.2309.2568.3109,1000
0.2309.2568.3110,
0.2309.2568.3110.3553,1000
0.2309.2568.3110.3562,1000
0.857.1386.3123,1000
0.857.1386.3124,
0.857.1386.3124.3161,1000
0.857.1386.3124.3170,
0.18.521.1456.2356.3125,1000
0.18.521.1456.2356.3131,1000
0.47.862.1359.1542.3126,1000
0.47.862.1359.1542.3132,
0.49.230.545.935.1862.3127,1000
0.49.230.545.935.1862.3133,
0.49.230.545.934.1109.1600.3128,1000
0.49.230.545.934.1109.1600.3134,1000
0.208.538.984.1017.1100.2403.3143,
0.208.538.984.1017.1100.2403.3143.3639,1000
0.208.538.984.1017.1100.2403.3143.3646,1000
0.208.538.984.1017.1100.2403.3144,1000
0.70.418.868.3149,1000
0.70.418.868.3150,
0.63.417.783.1546.2906.3159,1000
0.63.417.783.1546.2906.3168,
0.63.417.783.1546.2906.3168.3325,1000
0.63.417.783.1546.2906.3168.3326,1000
0.71.136.463.791.1550.1615.3160,1000
0.71.136.463.791.1550.1615.3169,1000
0.1645.3003.3188,1000
0.1645.3003.3189,
0.208.538.984.1024.1845.3192,1000
0.208.538.984.1024.1845.3199,1000
0.11.147.451.833.1732.3193,1000
0.11.147.451.833.1732.3200,
0.32.124.492.1447.1458.2508.3196,1000
0.32.124.492.1447.1458.2508.3203,1000
0.3216,
0.12.106.424.439.1046.1298.1318.3247,1000
0.12.106.424.439.1046.1298.1318.3248,1000
0.16.625.1438.3260,1000
0.16.625.1438.3266,
0.16.625.1438.3266.3500,1000
0.16.625.1438.3266.3501,
0.11.148.821.900.1760.3261,1000
0.11.148.821.900.1760.3267,1000
0.24.292.685.717.1241.3263,1000
0.24.292.685.717.1241.3269,1000
0.3281,
0.3281.3477,1000
0.3281.3482,1000
0.3312,1000
0.3313,1000
0.3314,
0.2309.2567.2665.3183.3319,1000
0.2309.2567.2665.3183.3320,1000
0.2.641.1482.3329,1000
0.2.641.1482.3334,
0.14.216.679.1693.3331,1000
0.14.216.679.1693.3336,1000
0.160.1220.2322.3333,1000
0.160.1220.2322.3338,1000
0.3349,1000
0.3350,1000
0.3351,1000
0.3352,1000
0.3353,
0.28.798.1524.3108.3372,1000
0.28.798.1524.3108.3378,
0.4.145.427.829.840.1582.3355.3386,1000
0.4.145.427.829.840.1582.3355.3387,1000
0.52.411.894.993.1785.3396,1000
0.52.411.894.993.1785.3397,1000
0.3420,1000
0.3421,1000
0.3422,1000
0.3423,
0.3423.3592,1000
0.3423.3593,
0.4.145.425.466.1523.2008.3424,1000
0.4.145.425.466.1523.2008.3425,
0.61.165.549.860.1107.1937.2053.3435,1000
0.61.165.549.860.1107.1937.2053.3436,1000
0.208.538.984.1017.1101.3438,1000
0.208.538.984.1017.1101.3445,1000
0.58.246.801.1009.1687.3443,1000
0.58.246.801.1009.1687.3450,1000
0.3461,1000
0.3462,1000
0.3463,1000
0.3464,
0.4.145.427.829.840.1582.3355.3387.3465,1000
0.4.145.427.829.840.1582.3355.3387.3466,1000
0.36.200.565.630.638.3467,1000
0.36.200.565.630.638.3468,1000
0.11.147.449.471.3473,1000
0.11.147.449.471.3478,1000
0.3496,1000
0.3497,
0.788.1059.1248.2354.3498,1000
0.788.1059.1248.2354.3499,
0.12.106.424.439.1046.1294.1928.3506,1000
0.70.419.813.1236.1934.3511,1000
0.70.419.813.1236.1934.3517,
0.12.106.424.439.1046.1294.1928.3512,1000
0.3522,1000
0.3523,1000
0.3524,1000
0.3525,1000
0.3526,
0.1508.1614.1628.1649.3078.3527,1000
0.1508.1614.1628.1649.3078.3528,1000
0.1096.2062.3556,1000
0.1096.2062.3565,1000
0.3573,
0.1508.1614.1628.1649.3078.3528.3578,1000
0.1508.1614.1628.1649.3078.3528.3579,1000
0.2856.3220.3582,1000
0.2856.3220.3583,1000
0.5.1136.3602,1000
0.5.1136.3607,1000
0.9.1326.3603,1000
0.9.1326.3608,
0.11.148.821.898.1731.3622,1000
0.11.148.821.898.1731.3623,
0.46.199.204.738.759.1540.3624,1000
0.46.199.204.738.759.1540.3626,1000
0.52.411.895.1913.2966.3629,
0.52.411.895.1913.2966.3629.3671,1000
0.52.411.895.1913.2966.3629.3672,1000
0.52.411.895.1913.2966.3630,1000
0.68.127.445.823.1734.3633,1000
0.68.127.445.823.1734.3634,1000
0.14.216.680.713.1665.3635,1000
0.14.216.680.713.1665.3642,1000
0.3659,1000
0.3660,
0.1508.1614.1628.1649.3078.3528.3579.3663,1000
0.1508.1614.1628.1649.3078.3528.3579.3664,1000
0.765.1204.1526.2143.3669,1000
0.765.1204.1526.2143.3670,1000
0.73.345.921.2463.3673,1000
0.73.345.921.2463.3674,1000
0.3699,1000
0.3700,1000
0.3701,1000
0.3702,
0.61.166.513.1903.3719,1000
0.61.166.513.1903.3720,
0.61.165.549.860.1111.3724,1000
0.61.165.549.860.1111.3725,
0.58.246.800.812.976.1589.2092.3726,1000
0.58.246.800.812.976.1589.2092.3727,1000
0.479.743.3328.3730,1000
0.479.743.3328.3731,1000
0.8.252.3808,1000
0.8.252.3809,
0.4.145.427.829.840.1586.4090,1000
0.4.145.427.829.840.1586.4091,1000
0.828.896.1613.2891.4655,1000
0.828.896.1613.2891.4656,1000
