id,value
0.12.845.1430.1613.2073,1000
0.12.845.1430.1614,
0.12.845.1430.1614.1831,
0.12.845.1430.1614.1831.2091,
0.12.845.1430.1614.1831.2091.2507,
0.12.845.1430.1614.1831.2091.2507.2653,1000
0.12.845.1430.1614.1831.2091.2507.2658,1000
0.12.845.1430.1614.1831.2091.2509,1000
0.12.845.1430.1614.1831.2092,1000
0.12.845.1430.1614.1832,
0.4.113.274.608.818.1226.1266.1620,1000
0.5.321.347.848.1621,
0.5.321.347.848.1621.3125,
0.5.321.347.848.1621.3125.3323,
0.5.321.347.848.1621.3125.3323.3492,1000
0.5.321.347.848.1621.3125.3323.3493,1000
0.5.321.347.848.1621.3125.3324,1000
0.5.321.347.848.1621.3129,1000
0.5.321.347.848.1625,
0.5.321.347.848.1625.2899,1000
0.5.321.347.848.1625.2903,
0.4.113.274.608.818.1226.1266.1624,1000
0.1628,
0.43.209.758.1637,
0.43.209.758.1637.3441,1000
0.43.209.758.1637.3442,1000
0.43.209.758.1638,1000
0.1647,
0.1647.2850,1000
0.1647.2851,1000
0.1648,
0.32.150.736.1654,
0.32.150.736.1654.2965,1000
0.32.150.736.1654.2966,1000
0.32.150.736.1655,
0.32.150.736.1655.3255,1000
0.32.150.736.1655.3262,1000
0.38.305.827.1662,
0.38.305.827.1662.1795,1000
0.38.305.827.1662.1796,1000
0.38.305.827.1665,
0.542.581.875.1186.1673,1000
0.542.581.875.1186.1674,
0.542.581.875.1186.1674.2198,1000
0.542.581.875.1186.1674.2199,1000
0.5.321.346.815.1550.1682,
0.5.321.346.815.1550.1682.2837,
0.5.321.346.815.1550.1682.2837.3020,1000
0.5.321.346.815.1550.1682.2837.3021,1000
0.5.321.346.815.1550.1682.2838,1000
0.5.321.346.815.1550.1685,1000
0.1690,1000
0.1691,1000
0.1692,
0.49.77.145.676.750.1483.1530.1680.1695,
0.49.77.145.676.750.1483.1530.1680.1695.1873,1000
0.49.77.145.676.750.1483.1530.1680.1695.1877,1000
0.49.77.145.676.750.1483.1530.1680.1696,1000
0.32.151.762.1700,1000
0.32.151.762.1704,1000
0.1708,
0.1708.2185,1000
0.1708.2190,1000
0.1709,
0.1709.2727,1000
0.1709.2728,1000
0.1710,1000
0.1711,
0.1711.3350,
0.1711.3350.3498,
0.1711.3350.3498.3744,1000
0.1711.3350.3498.3752,1000
0.1711.3350.3503,1000
0.1711.3355,
0.542.578.940.1712,
0.542.578.940.1712.3449,1000
0.542.578.940.1712.3454,1000
0.542.578.940.1713,
0.1.96.559.987.1740,
0.1.96.559.987.1740.3041,1000
0.1.96.559.987.1740.3044,1000
0.1.96.559.987.1743,
0.1.96.559.987.1743.3391,1000
0.1.96.559.987.1743.3392,
0.4.113.274.607.690.1050.1741,1000
0.11.306.856.1742,1000
0.11.306.856.1745,
0.11.306.856.1745.1837,
0.11.306.856.1745.1837.2545,1000
0.11.306.856.1745.1837.2546,1000
0.11.306.856.1745.1840,
0.11.306.856.1745.1840.2603,1000
0.11.306.856.1745.1840.2607,
0.11.306.856.1745.1840.2607.3218,1000
0.11.306.856.1745.1840.2607.3219,1000
0.4.113.274.607.690.1050.1744,1000
0.24.240.393.920.1751,1000
0.24.240.393.920.1753,1000
0.32.151.760.1643.1756,
0.32.151.760.1643.1756.3331,
0.32.151.760.1643.1756.3331.3655,1000
0.32.151.760.1643.1756.3331.3661,1000
0.32.151.760.1643.1756.3332,1000
0.32.151.760.1643.1757,1000
0.1767,
0.51.88.540.949.1716.1764.1772,1000
0.51.88.540.949.1716.1764.1773,1000
0.51.88.538.922.1778,1000
0.51.88.538.922.1781,
0.4.113.274.608.818.1226.1266.1624.1787,1000
0.4.113.274.608.818.1226.1266.1624.1788,1000
0.1819,
0.1819.1919,1000
0.1819.1920,
0.17.184.259.290.1376.1822,1000
0.17.184.259.290.1376.1823,
0.17.184.259.290.1376.1823.2490,1000
0.17.184.259.290.1376.1823.2496,1000
0.51.88.540.949.1717.1826,1000
0.51.88.540.949.1717.1827,1000
0.1830,
0.1830.2625,1000
0.1830.2626,
0.25.154.563.1838,
0.25.154.563.1838.3437,1000
0.25.154.563.1838.3438,1000
0.25.154.563.1841,
0.25.154.563.1841.3071,
0.25.154.563.1841.3071.3559,1000
0.25.154.563.1841.3071.3567,1000
0.25.154.563.1841.3076,
0.51.88.540.949.1716.1764.1773.1855,1000
0.51.88.540.949.1716.1764.1773.1856,1000
0.219.832.1860,
0.219.832.1860.1910,1000
0.219.832.1860.1913,1000
0.219.832.1861,
0.27.740.1417.1864,
0.27.740.1417.1864.3439,1000
0.27.740.1417.1864.3440,1000
0.27.740.1417.1865,1000
0.31.770.1866,
0.31.770.1866.3523,1000
0.31.770.1866.3530,1000
0.31.770.1867,
0.31.770.1867.3292,1000
0.31.770.1867.3302,
0.28.114.558.1060.1885,1000
0.28.114.558.1060.1891,1000
0.54.551.1468.1889,
0.54.551.1468.1889.3657,1000
0.54.551.1468.1889.3663,1000
0.54.551.1468.1895,1000
0.1924,1000
0.1933,
0.1933.2702,1000
0.1933.2703,1000
0.1934,
0.28.112.698.1938,
0.28.112.698.1938.3520,1000
0.28.112.698.1938.3527,1000
0.28.112.698.1939,
0.28.112.698.1939.3479,1000
0.28.112.698.1939.3482,
0.47.91.504.539.1013.1657.1944,1000
0.47.91.504.539.1013.1657.1945,1000
0.1963,
0.408.674.1167.1971,1000
0.408.674.1167.1975,1000
0.1979,1000
0.1992,1000
0.2002,
0.2002.2776,1000
0.2002.2777,
0.47.91.504.537.583.1202.2009,1000
0.47.91.504.537.583.1202.2010,1000
0.51.87.535.1067.2013,1000
0.51.87.535.1067.2014,1000
0.2018,
0.2018.2748,
0.2018.2748.3298,1000
0.2018.2748.3308,1000
0.2018.2749,1000
0.2019,
0.52.174.638.684.1229.2023,1000
0.52.174.638.684.1229.2024,1000
0.2036,
0.4.113.274.608.818.1226.1266.1624.1788.2038,
0.4.113.274.608.818.1226.1266.1624.1788.2038.2348,
0.4.113.274.608.818.1226.1266.1624.1788.2038.2348.3556,
0.4.113.274.608.818.1226.1266.1624.1788.2038.2348.3556.3766,1000
0.4.113.274.608.818.1226.1266.1624.1788.2038.2348.3556.3767,1000
0.4.113.274.608.818.1226.1266.1624.1788.2038.2348.3564,1000
0.4.113.274.608.818.1226.1266.1624.1788.2038.2350,1000
0.4.113.274.608.818.1226.1266.1624.1788.2039,1000
0.19.149.600.1220.2040,
0.19.149.600.1220.2040.2239,1000
0.19.149.600.1220.2040.2246,1000
0.19.149.600.1220.2041,1000
0.2047,
0.2047.2652,1000
0.2047.2657,
0.49.77.145.676.750.1483.1530.1680.1695.1877.2052,1000
0.49.77.145.676.750.1483.1530.1680.1695.1877.2053,1000
0.2070,1000
0.2071,1000
0.2087,1000
0.2088,
0.49.76.235.1520.1627.2112,
0.49.76.235.1520.1627.2112.2366,1000
0.49.76.235.1520.1627.2112.2367,1000
0.49.76.235.1520.1627.2113,1000
0.1027.1134.2116,
0.1027.1134.2116.2674,
0.1027.1134.2116.2674.3341,1000
0.1027.1134.2116.2674.3342,1000
0.1027.1134.2116.2680,1000
0.1027.1134.2117,
0.47.91.505.1051.1836.2152,1000
0.47.91.505.1051.1836.2153,1000
0.2170,
0.59.568.577.864.886.1606.2181,
0.59.568.577.864.886.1606.2181.3445,1000
0.59.568.577.864.886.1606.2181.3446,1000
0.59.568.577.864.886.1606.2182,1000
0.28.114.558.1060.1891.2184,1000
0.28.114.558.1060.1891.2189,
0.28.114.558.1060.1891.2189.3495,
0.28.114.558.1060.1891.2189.3495.3560,1000
0.28.114.558.1060.1891.2189.3495.3568,1000
0.28.114.558.1060.1891.2189.3500,1000
0.52.174.638.686.1279.2186,1000
0.520.1258.2187,1000
0.520.1258.2192,
0.52.174.638.686.1279.2191,1000
0.2196,
0.2196.2519,1000
0.2196.2520,1000
0.2197,
0.36.586.1010.1221.1238.1457.2206,1000
0.36.586.1010.1221.1238.1457.2207,1000
0.663.707.1307.2208,1000
0.663.707.1307.2209,
0.169.238.683.1316.2214,1000
0.169.238.683.1316.2215,
0.36.586.1010.1221.1238.1457.2207.2220,1000
0.36.586.1010.1221.1238.1457.2207.2221,1000
0.12.849.2224,1000
0.12.849.2227,
0.6.257.1020.2237,1000
0.6.257.1020.2244,
0.15.95.592.1329.2241,1000
0.15.95.592.1329.2248,1000
0.2255,
0.2255.3026,1000
0.2255.3027,
0.1461.1974.2264,1000
0.1461.1974.2265,
0.287.841.928.1150.2275,1000
0.287.841.928.1150.2280,
0.287.841.928.1150.2280.2973,1000
0.287.841.928.1150.2280.2974,1000
0.53.152.486.807.2299,1000
0.53.152.486.807.2301,1000
0.2308,1000
0.2309,
0.61.441.812.1233.2316,1000
0.61.441.812.1233.2317,1000
0.47.91.505.1052.2320,1000
0.47.91.505.1052.2323,1000
0.22.176.2131.2328,1000
0.22.176.2131.2329,
0.22.176.2131.2329.3397,1000
0.22.176.2131.2329.3398,1000
0.20.123.766.2333,1000
0.20.123.766.2336,
0.222.481.699.1390.1419.2362,1000
0.222.481.699.1390.1419.2363,
0.222.481.699.1390.1419.2363.2477,1000
0.222.481.699.1390.1419.2363.2478,
0.49.77.145.676.750.1483.1530.1680.1695.1877.2053.2364,1000
0.49.77.145.676.750.1483.1530.1680.1695.1877.2053.2365,1000
0.2397,1000
0.2398,
0.51.87.536.1118.2407,1000
0.51.87.536.1118.2408,
0.51.87.536.1118.2408.3782,1000
0.51.87.536.1118.2408.3790,1000
0.51.87.535.1066.2066.2409,1000
0.51.87.535.1066.2066.2410,1000
0.959.1021.2415,1000
0.959.1021.2416,
0.30.101.705.799.1473.2421,1000
0.30.101.705.799.1473.2424,1000
0.2453,
0.9.163.612.1359.2454,
0.9.163.612.1359.2454.2473,
0.9.163.612.1359.2454.2473.2725,1000
0.9.163.612.1359.2454.2473.2726,1000
0.9.163.612.1359.2454.2474,1000
0.9.163.612.1359.2455,1000
0.836.1618.1659.2458,
0.836.1618.1659.2458.2807,1000
0.836.1618.1659.2458.2809,1000
0.836.1618.1659.2459,
0.836.1618.1659.2459.3586,1000
0.836.1618.1659.2459.3587,
0.47.91.504.537.580.970.1187.1736.2011.2313.2461,1000
0.836.1619.2462,1000
0.836.1619.2465,
0.47.91.504.537.580.970.1187.1736.2011.2313.2464,1000
0.2468,
0.34.927.2475,1000
0.34.927.2476,
0.59.568.576.1434.2492,1000
0.59.568.576.1434.2498,1000
0.2505,1000
0.2506,
0.15.95.591.1290.2508,1000
0.15.95.591.1290.2510,1000
0.2511,1000
0.2512,
0.2512.3588,1000
0.2512.3589,
0.14.297.2517,1000
0.14.297.2518,
0.52.173.615.900.1431.1914.2525,
0.52.173.615.900.1431.1914.2525.2579,
0.52.173.615.900.1431.1914.2525.2579.2936,1000
0.52.173.615.900.1431.1914.2525.2579.2937,1000
0.52.173.615.900.1431.1914.2525.2580,1000
0.52.173.615.900.1431.1914.2526,1000
0.169.238.685.2528,1000
0.169.238.685.2531,1000
0.2540,1000
0.2541,1000
0.2542,
0.11.306.855.883.1733.2560,1000
0.11.306.855.883.1733.2561,1000
0.25.155.573.1254.2572,1000
0.25.155.573.1254.2573,1000
0.25.154.562.1245.2574,1000
0.25.154.562.1245.2575,1000
0.2594,
0.61.441.812.1232.2279.2601,1000
0.61.441.812.1232.2279.2602,1000
0.21.285.1210.2605,1000
0.21.285.1210.2609,1000
0.9.162.854.2615,1000
0.9.162.854.2616,1000
0.195.609.1438.2633,1000
0.195.609.1438.2636,1000
0.2640,
0.2640.3733,1000
0.2640.3734,1000
0.2647,1000
0.2648,
0.36.586.1010.1221.1238.1456.2262.2622.2655,
0.36.586.1010.1221.1238.1456.2262.2622.2655.2665,1000
0.36.586.1010.1221.1238.1456.2262.2622.2655.2666,1000
0.36.586.1010.1221.1238.1456.2262.2622.2660,1000
0.2686,1000
0.2687,1000
0.2688,
0.27.740.1416.2337.2696,1000
0.27.740.1416.2337.2697,1000
0.594.1242.2499.2700,1000
0.594.1242.2499.2701,
0.594.1242.2499.2701.2815,1000
0.594.1242.2499.2701.2819,
0.11.306.855.885.1494.2705,1000
0.11.306.855.885.1494.2709,1000
0.2737,
0.5.321.346.816.2738,1000
0.5.321.346.816.2739,1000
0.48.788.2744,1000
0.48.788.2745,1000
0.2763,
0.49.77.145.676.750.1483.1530.1680.1696.2781,1000
0.49.77.145.676.750.1483.1530.1680.1696.2785,1000
0.2792,
0.9.163.612.1357.1428.2812,1000
0.9.163.612.1357.1428.2816,1000
0.2823,1000
0.2824,1000
0.2844,
0.39.313.1204.2846,1000
0.39.313.1204.2847,
0.51.88.540.949.1717.1827.2854,1000
0.54.553.1486.2856,1000
0.54.553.1486.2862,
0.51.88.540.949.1717.1827.2860,1000
0.2871,1000
0.2872,1000
0.2873,
0.5.321.346.815.1550.1685.2877,1000
0.5.321.346.815.1550.1685.2878,1000
0.49.77.145.677.1565.2881,1000
0.49.77.145.677.1565.2882,1000
0.1933.2703.2883,1000
0.1933.2703.2884,
0.542.578.938.1972.2891,1000
0.542.578.938.1972.2892,
0.51.88.540.949.1717.1827.2854.2900,1000
0.51.88.540.949.1717.1827.2854.2904,1000
0.2927,
0.495.1352.2932,1000
0.495.1352.2933,
0.59.568.576.1434.2498.2938,1000
0.59.568.576.1434.2498.2939,1000
0.1158.2030.2940,
0.1158.2030.2940.3584,1000
0.1158.2030.2940.3585,1000
0.1158.2030.2943,1000
0.2954,
0.32.151.760.1643.1757.2967,1000
0.32.151.760.1643.1757.2968,1000
0.2986,
0.2986.3230,
0.2986.3230.3296,1000
0.2986.3230.3306,1000
0.2986.3231,1000
0.2987,
0.169.238.683.1315.1335.2990,1000
0.169.238.683.1315.1335.2991,1000
0.1142.1339.2994,
0.1142.1339.2994.3739,1000
0.1142.1339.2994.3747,1000
0.1142.1339.2995,
0.38.305.827.1662.1796.2998,1000
0.38.305.827.1662.1796.2999,1000
0.39.314.3000,1000
0.39.314.3001,
0.49.77.145.676.750.1483.1530.1680.1695.1877.2053.2365.3043,
0.49.77.145.676.750.1483.1530.1680.1695.1877.2053.2365.3043.3094,
0.49.77.145.676.750.1483.1530.1680.1695.1877.2053.2365.3043.3094.3224,
0.49.77.145.676.750.1483.1530.1680.1695.1877.2053.2365.3043.3094.3224.3550,1000
0.49.77.145.676.750.1483.1530.1680.1695.1877.2053.2365.3043.3094.3224.3551,1000
0.49.77.145.676.750.1483.1530.1680.1695.1877.2053.2365.3043.3094.3225,1000
0.49.77.145.676.750.1483.1530.1680.1695.1877.2053.2365.3043.3095,1000
0.49.77.145.676.750.1483.1530.1680.1695.1877.2053.2365.3046,1000
0.3056,
0.20.124.647.1834.3072,1000
0.20.124.647.1834.3077,
0.38.304.850.1580.2915.3090,1000
0.38.304.850.1580.2915.3091,1000
0.5.321.347.844.1633.3111,1000
0.5.321.347.844.1633.3112,1000
0.29.735.3113,
0.29.735.3113.3371,1000
0.29.735.3113.3372,1000
0.29.735.3114,
0.43.209.757.1604.3117,1000
0.43.209.757.1604.3118,
0.43.209.757.1604.3118.3682,1000
0.43.209.757.1604.3118.3683,1000
0.24.240.393.919.1779.3128,1000
0.24.240.393.919.1779.3132,1000
0.43.209.758.1638.3150,
0.43.209.758.1638.3150.3781,1000
0.43.209.758.1638.3150.3789,1000
0.43.209.758.1638.3151,
0.29.732.1734.1770.2944.3174,1000
0.29.732.1734.1770.2944.3176,1000
0.32.151.762.1704.3204,1000
0.32.151.762.1704.3206,1000
0.3217,
0.4.113.274.607.690.1050.1741.3234,1000
0.4.113.274.607.690.1050.1741.3236,1000
0.49.76.234.859.2972.3252,
0.49.76.234.859.2972.3252.3275,1000
0.49.76.234.859.2972.3252.3276,1000
0.49.76.234.859.2972.3259,
0.49.76.234.859.2972.3259.3277,1000
0.49.76.234.859.2972.3259.3278,1000
0.41.71.326.998.1703.3257,1000
0.41.71.326.998.1703.3264,1000
0.3274,
0.33.438.941.1584.3023.3283,1000
0.33.438.941.1584.3023.3284,1000
0.3320,
0.49.77.145.676.750.1483.1530.1680.1695.1877.2053.2365.3043.3095.3337,1000
0.49.77.145.676.750.1483.1530.1680.1695.1877.2053.2365.3043.3095.3338,1000
0.52.173.614.786.1854.3339,1000
0.52.173.614.786.1854.3340,1000
0.542.581.875.1185.1763.3346,1000
0.542.581.875.1185.1763.3351,1000
0.3363,1000
0.3364,
0.3364.3590,1000
0.3364.3597,
0.42.937.1569.3373,1000
0.42.937.1569.3374,
0.42.937.1569.3374.3417,1000
0.42.937.1569.3374.3422,
0.47.91.504.537.580.970.1187.1736.2012.3375,1000
0.47.91.504.537.580.970.1187.1736.2012.3376,1000
0.3387,
0.3387.3561,1000
0.3387.3569,1000
0.3388,
0.49.77.145.676.750.1483.1530.1680.1696.2785.3407,1000
0.49.77.145.676.750.1483.1530.1680.1696.2785.3408,1000
0.3430,
0.933.3404.3451,1000
0.933.3404.3456,1000
0.3466,1000
0.3467,1000
0.3468,
0.24.240.393.919.1776.2043.3475,1000
0.24.240.393.919.1776.2043.3476,
0.52.173.615.900.1431.1914.2525.2579.2937.3480,1000
0.31.769.1792.3481,1000
0.31.769.1792.3484,
0.52.173.615.900.1431.1914.2525.2579.2937.3483,1000
0.3491,
0.408.674.1166.1813.3497,1000
0.408.674.1166.1813.3502,1000
0.3511,1000
0.3512,
0.11.306.855.883.1732.2544.3513,
0.11.306.855.883.1732.2544.3513.3557,1000
0.11.306.855.883.1732.2544.3513.3565,1000
0.11.306.855.883.1732.2544.3514,1000
0.28.112.694.1812.3521,1000
0.28.112.694.1812.3528,1000
0.33.438.941.1586.3522,1000
0.33.438.941.1586.3529,1000
0.3541,
0.1.96.559.987.1740.3044.3544,1000
0.1.96.559.987.1740.3044.3545,
0.59.568.577.864.886.1606.2182.3552,1000
0.59.568.577.864.886.1606.2182.3553,1000
0.1142.1338.3436.3554,1000
0.1142.1338.3436.3562,
0.43.211.819.1973.3592,1000
0.43.211.819.1973.3599,
0.52.174.638.684.1229.2024.3595,1000
0.52.174.638.684.1229.2024.3602,1000
0.3615,
0.1027.1134.2116.2680.3626,1000
0.1027.1134.2116.2680.3627,
0.49.77.145.677.1564.1587.3629,1000
0.49.77.145.677.1564.1587.3631,1000
0.3639,
0.49.77.145.677.1564.1587.3631.3658,1000
0.49.77.145.677.1564.1587.3631.3664,1000
0.3671,1000
0.3672,1000
0.3673,
0.21.284.1521.3676,1000
0.21.284.1521.3677,1000
0.14.296.1032.3711,1000
0.14.296.1032.3712,
0.19.149.600.1220.2040.2246.3713,1000
0.19.149.600.1220.2040.2246.3714,
0.24.240.393.919.1776.2042.2343.3721,1000
0.24.240.393.919.1776.2042.2343.3722,1000
0.29.732.1734.1771.3725,1000
0.29.732.1734.1771.3726,1000
0.1341.2022.3727,1000
0.1341.2022.3728,
0.408.674.1167.1975.3731,1000
0.408.674.1167.1975.3732,1000
0.6.257.1018.2300.3738,1000
0.6.257.1018.2300.3746,
0.52.174.638.686.1278.2118.2484.3601.3742,1000
0.60.566.1284.1303.1567.3743,1000
0.60.566.1284.1303.1567.3751,
0.52.174.638.686.1278.2118.2484.3601.3750,1000
0.3765,
0.34.924.1892.3768,1000
0.34.924.1892.3769,
0.54.551.1468.1895.3772,1000
0.54.551.1468.1895.3773,1000
0.4005,1000
0.4006,
0.41.71.326.999.4103,1000
0.41.71.326.999.4104,1000
0.4267,1000
0.4268,1000
0.4287,1000
0.4288,
0.59.568.577.864.886.1605.3354.4581,1000
0.59.568.577.864.886.1605.3354.4582,
0.4.113.274.608.818.1226.1266.1624.1788.2038.2350.4633,1000
0.4.113.274.608.818.1226.1266.1624.1788.2038.2350.4634,1000
