id,value
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.368.457.839.1346.1838.1889,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.368.457.839.1346.1840,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.368.457.839.1350,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.368.457.841,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.368.460,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.466,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467,1000
0.39.100.158.172.264.470,
0.39.100.158.172.264.470.642,
0.39.100.158.172.264.470.642.818,
0.39.100.158.172.264.470.642.818.844,
0.39.100.158.172.264.470.642.818.844.1530,
0.39.100.158.172.264.470.642.818.844.1530.1625,1000
0.39.100.158.172.264.470.642.818.844.1530.1628,1000
0.39.100.158.172.264.470.642.818.844.1536,1000
0.39.100.158.172.264.470.642.818.847,1000
0.39.100.158.172.264.470.642.819,1000
0.39.100.158.172.264.470.644,1000
0.39.100.158.172.264.471,
0.39.100.157.221.269.422.478,1000
0.39.100.157.221.269.422.480,
0.2.5.13.53.92.150.155.267.321.479,1000
0.2.5.13.53.92.150.155.267.321.481,1000
0.484,
0.2.5.13.53.91.116.137.149.231.485,
0.2.5.13.53.91.116.137.149.231.485.581,
0.2.5.13.53.91.116.137.149.231.485.581.711,1000
0.2.5.13.53.91.116.137.149.231.485.581.712,1000
0.2.5.13.53.91.116.137.149.231.485.582,1000
0.2.5.13.53.91.116.137.149.231.486,
0.2.5.13.53.91.116.137.149.231.486.547,
0.2.5.13.53.91.116.137.149.231.486.547.909,
0.2.5.13.53.91.116.137.149.231.486.547.909.974,
0.2.5.13.53.91.116.137.149.231.486.547.909.974.2124,1000
0.2.5.13.53.91.116.137.149.231.486.547.909.974.2127,1000
0.2.5.13.53.91.116.137.149.231.486.547.909.979,1000
0.2.5.13.53.91.116.137.149.231.486.547.912,1000
0.2.5.13.53.91.116.137.149.231.486.548,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.398.427.489,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.398.427.491,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503.977,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503.977.1011,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503.977.1013,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503.982,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.504,1000
0.25.78.85.89.139.196.439.505,1000
0.25.78.85.89.139.196.439.506,1000
0.520,
0.520.1086,1000
0.520.1087,
0.209.265.325.357.413.534,
0.209.265.325.357.413.534.539,
0.209.265.325.357.413.534.539.544,
0.209.265.325.357.413.534.539.544.826,1000
0.209.265.325.357.413.534.539.544.828,1000
0.209.265.325.357.413.534.539.545,1000
0.209.265.325.357.413.534.540,1000
0.209.265.325.357.413.535,1000
0.546,
0.1.3.8.37.66.135.224.508.557,
0.1.3.8.37.66.135.224.508.557.734,
0.1.3.8.37.66.135.224.508.557.734.1580,1000
0.1.3.8.37.66.135.224.508.557.734.1587,1000
0.1.3.8.37.66.135.224.508.557.737,1000
0.1.3.8.37.66.135.224.508.558,
0.1.3.8.37.66.135.224.508.558.985,1000
0.1.3.8.37.66.135.224.508.558.987,
0.1.3.8.37.66.135.224.508.558.987.1377,
0.1.3.8.37.66.135.224.508.558.987.1377.1844,1000
0.1.3.8.37.66.135.224.508.558.987.1377.1846,1000
0.1.3.8.37.66.135.224.508.558.987.1380,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.565,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.565.590,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.565.591,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1291,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1291.1723,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1291.1727,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1253.1294,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.932.1256,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.936,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.573,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.573.578,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.573.578.867,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.573.578.868,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.573.579,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.366.386.585,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.366.386.586,1000
0.156.214.437.596,
0.156.214.437.596.799,1000
0.156.214.437.596.802,1000
0.156.214.437.598,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.604,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.604.776,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.604.780,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.609,
0.2.5.12.29.34.40.45.61.104.165.288.302.333.609.668,
0.2.5.12.29.34.40.45.61.104.165.288.302.333.609.668.1645,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.609.668.1650,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.609.669,1000
0.2.5.12.29.34.40.45.61.104.165.288.302.333.610,1000
0.613,
0.613.702,
0.613.702.897,1000
0.613.702.899,1000
0.613.704,
0.613.704.771,1000
0.613.704.772,
0.613.704.772.830,1000
0.613.704.772.831,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.614,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.614.1550,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.614.1552,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.616,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.616.664,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.616.664.720,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.616.664.721,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.616.666,1000
0.2.5.12.29.34.40.45.60.97.218.235.241.345.451.566.625,
0.2.5.12.29.34.40.45.60.97.218.235.241.345.451.566.625.693,
0.2.5.12.29.34.40.45.60.97.218.235.241.345.451.566.625.693.722,
0.2.5.12.29.34.40.45.60.97.218.235.241.345.451.566.625.693.722.1188,1000
0.2.5.12.29.34.40.45.60.97.218.235.241.345.451.566.625.693.722.1189,1000
0.2.5.12.29.34.40.45.60.97.218.235.241.345.451.566.625.693.723,1000
0.2.5.12.29.34.40.45.60.97.218.235.241.345.451.566.625.694,1000
0.2.5.12.29.34.40.45.60.97.218.235.241.345.451.566.626,1000
0.1.3.7.19.31.54.95.121.153.198.275.391.406.497.628,1000
0.1.3.7.19.31.54.95.121.153.198.275.391.406.497.629,1000
0.635,
0.635.816,
0.635.816.1584,
0.635.816.1584.1616,1000
0.635.816.1584.1620,1000
0.635.816.1591,1000
0.635.817,
0.2.5.12.29.34.40.45.61.104.165.288.303.649,
0.2.5.12.29.34.40.45.61.104.165.288.303.649.947,1000
0.2.5.12.29.34.40.45.61.104.165.288.303.649.951,1000
0.2.5.12.29.34.40.45.61.104.165.288.303.651,1000
0.209.265.325.357.413.534.540.655,
0.209.265.325.357.413.534.540.655.735,
0.209.265.325.357.413.534.540.655.735.756,1000
0.209.265.325.357.413.534.540.655.735.757,1000
0.209.265.325.357.413.534.540.655.738,1000
0.209.265.325.357.413.534.540.656,1000
0.657,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.616.666.672,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.616.666.672.862,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.616.666.672.864,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.616.666.673,1000
0.1.3.8.38.68.131.375.465.678,1000
0.1.3.8.38.68.131.375.465.679,
0.1.3.7.19.31.54.95.121.152.201.387.410.681,
0.1.3.7.19.31.54.95.121.152.201.387.410.681.954,1000
0.1.3.7.19.31.54.95.121.152.201.387.410.681.957,1000
0.1.3.7.19.31.54.95.121.152.201.387.410.682,1000
0.2.5.12.29.34.40.45.60.97.218.237.684,
0.2.5.12.29.34.40.45.60.97.218.237.684.687,
0.2.5.12.29.34.40.45.60.97.218.237.684.687.1402,
0.2.5.12.29.34.40.45.60.97.218.237.684.687.1402.1422,
0.2.5.12.29.34.40.45.60.97.218.237.684.687.1402.1422.2082,1000
0.2.5.12.29.34.40.45.60.97.218.237.684.687.1402.1422.2086,1000
0.2.5.12.29.34.40.45.60.97.218.237.684.687.1402.1426,1000
0.2.5.12.29.34.40.45.60.97.218.237.684.687.1403,1000
0.2.5.12.29.34.40.45.60.97.218.237.684.688,1000
0.2.5.12.29.34.40.45.60.97.218.237.686,1000
0.209.265.325.357.413.534.539.545.690,
0.209.265.325.357.413.534.539.545.690.1298,1000
0.209.265.325.357.413.534.539.545.690.1300,1000
0.209.265.325.357.413.534.539.545.691,
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695,
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1140,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.695.1141,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.696,1000
0.25.78.84.145.232.236.271.318.595.697,
0.25.78.84.145.232.236.271.318.595.697.1017,
0.25.78.84.145.232.236.271.318.595.697.1017.1050,1000
0.25.78.84.145.232.236.271.318.595.697.1017.1053,1000
0.25.78.84.145.232.236.271.318.595.697.1018,1000
0.25.78.84.145.232.236.271.318.595.698,
0.25.78.84.145.232.236.271.318.595.698.709,
0.25.78.84.145.232.236.271.318.595.698.709.1760,1000
0.25.78.84.145.232.236.271.318.595.698.709.1763,1000
0.25.78.84.145.232.236.271.318.595.698.710,
0.1.3.7.19.31.54.95.122.207.257.362.385.394.701,
0.1.3.7.19.31.54.95.122.207.257.362.385.394.701.745,
0.1.3.7.19.31.54.95.122.207.257.362.385.394.701.745.845,
0.1.3.7.19.31.54.95.122.207.257.362.385.394.701.745.845.1467,
0.1.3.7.19.31.54.95.122.207.257.362.385.394.701.745.845.1467.1492,1000
0.1.3.7.19.31.54.95.122.207.257.362.385.394.701.745.845.1467.1494,1000
0.1.3.7.19.31.54.95.122.207.257.362.385.394.701.745.845.1468,1000
0.1.3.7.19.31.54.95.122.207.257.362.385.394.701.745.848,1000
0.1.3.7.19.31.54.95.122.207.257.362.385.394.701.746,1000
0.1.3.7.19.31.54.95.122.207.257.362.385.394.703,
0.1.3.7.19.31.54.95.122.207.257.362.385.394.703.707,1000
0.1.3.7.19.31.54.95.122.207.257.362.385.394.703.708,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.504.714,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.504.716,1000
0.209.265.325.357.413.534.540.656.718,
0.209.265.325.357.413.534.540.656.718.968,1000
0.209.265.325.357.413.534.540.656.718.969,1000
0.209.265.325.357.413.534.540.656.719,
0.209.265.325.357.413.534.540.656.719.761,
0.209.265.325.357.413.534.540.656.719.761.1130,1000
0.209.265.325.357.413.534.540.656.719.761.1133,1000
0.209.265.325.357.413.534.540.656.719.762,
0.209.265.325.357.413.534.540.656.719.762.1320,1000
0.209.265.325.357.413.534.540.656.719.762.1322,
0.209.265.325.357.413.534.540.656.719.762.1322.1744,
0.209.265.325.357.413.534.540.656.719.762.1322.1744.1767,1000
0.209.265.325.357.413.534.540.656.719.762.1322.1744.1771,1000
0.209.265.325.357.413.534.540.656.719.762.1322.1747,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467.731,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467.731.752,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467.731.752.1168,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467.731.752.1169,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467.731.753,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467.732,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754,
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.956,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.755,
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.755.809,
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.755.809.1910,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.755.809.1911,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.755.810,
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.755.810.918,
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.755.810.918.1735,
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.755.810.918.1735.1971,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.755.810.918.1735.1976,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.755.810.918.1738,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.755.810.920,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467.732.765,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467.732.765.1044,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467.732.765.1045,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.402.467.732.766,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.310.767,1000
0.2.5.12.29.34.40.45.60.97.218.237.686.768,
0.2.5.12.29.34.40.45.60.97.218.237.686.768.1405,1000
0.2.5.12.29.34.40.45.60.97.218.237.686.768.1407,1000
0.2.5.12.29.34.40.45.60.97.218.237.686.770,
0.2.5.12.29.34.40.45.60.97.218.237.686.770.2058,1000
0.2.5.12.29.34.40.45.60.97.218.237.686.770.2064,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.310.769,1000
0.1.3.7.19.31.54.95.121.152.205.261.429.773,
0.1.3.7.19.31.54.95.121.152.205.261.429.773.1049,1000
0.1.3.7.19.31.54.95.121.152.205.261.429.773.1052,1000
0.1.3.7.19.31.54.95.121.152.205.261.429.774,1000
0.1.3.7.19.30.32.50.58.183.228.569.784,
0.1.3.7.19.30.32.50.58.183.228.569.784.1070,
0.1.3.7.19.30.32.50.58.183.228.569.784.1070.1755,
0.1.3.7.19.30.32.50.58.183.228.569.784.1070.1755.1967,1000
0.1.3.7.19.30.32.50.58.183.228.569.784.1070.1755.1972,1000
0.1.3.7.19.30.32.50.58.183.228.569.784.1070.1757,1000
0.1.3.7.19.30.32.50.58.183.228.569.784.1072,1000
0.1.3.7.19.30.32.50.58.183.228.569.786,
0.1.3.7.19.30.32.50.58.183.228.569.786.1129,1000
0.1.3.7.19.30.32.50.58.183.228.569.786.1132,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.785,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.785.926,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.785.926.1338,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.785.926.1338.1833,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.785.926.1338.1834,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.785.926.1341,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.785.928,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.787,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.787.874,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.787.874.1339,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.787.874.1339.1363,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.787.874.1339.1366,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.787.874.1342,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.374.645.787.877,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.368.460.788,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.368.460.790,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.789,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791,1000
0.1.3.7.19.31.54.95.122.207.256.477.792,
0.1.3.7.19.31.54.95.122.207.256.477.792.1446,1000
0.1.3.7.19.31.54.95.122.207.256.477.792.1447,1000
0.1.3.7.19.31.54.95.122.207.256.477.793,
0.1.3.7.19.31.54.95.122.207.256.477.793.1119,
0.1.3.7.19.31.54.95.122.207.256.477.793.1119.1309,
0.1.3.7.19.31.54.95.122.207.256.477.793.1119.1309.1564,1000
0.1.3.7.19.31.54.95.122.207.256.477.793.1119.1309.1568,1000
0.1.3.7.19.31.54.95.122.207.256.477.793.1119.1310,1000
0.1.3.7.19.31.54.95.122.207.256.477.793.1120,
0.1.3.7.19.31.54.95.122.207.256.477.793.1120.1996,1000
0.1.3.7.19.31.54.95.122.207.256.477.793.1120.1998,
0.1.3.7.19.30.33.56.62.73.101.108.179.191.367.794,1000
0.1.3.7.19.31.54.95.121.153.198.275.393.795,
0.1.3.7.19.31.54.95.121.153.198.275.393.795.857,
0.1.3.7.19.31.54.95.121.153.198.275.393.795.857.1051,1000
0.1.3.7.19.31.54.95.121.153.198.275.393.795.857.1054,1000
0.1.3.7.19.31.54.95.121.153.198.275.393.795.858,1000
0.1.3.7.19.31.54.95.121.153.198.275.393.797,
0.1.3.7.19.31.54.95.121.153.198.275.393.797.1776,1000
0.1.3.7.19.31.54.95.121.153.198.275.393.797.1777,
0.1.3.7.19.30.33.56.62.73.101.108.179.191.367.796,1000
0.25.78.85.90.226.498.543.811,
0.25.78.85.90.226.498.543.811.1325,
0.25.78.85.90.226.498.543.811.1325.1708,1000
0.25.78.85.90.226.498.543.811.1325.1709,1000
0.25.78.85.90.226.498.543.811.1326,1000
0.25.78.85.90.226.498.543.812,1000
0.813,
0.1.3.8.37.65.125.142.223.397.416.820,1000
0.1.3.8.37.65.125.142.223.397.416.822,
0.1.3.8.37.65.125.142.223.397.416.822.1000,1000
0.1.3.8.37.65.125.142.223.397.416.822.1001,
0.1.3.8.37.65.125.142.223.397.416.822.1001.1715,1000
0.1.3.8.37.65.125.142.223.397.416.822.1001.1718,
0.1.3.8.37.65.125.142.223.397.416.822.1001.1718.1794,1000
0.1.3.8.37.65.125.142.223.397.416.822.1001.1718.1796,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.825,
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1026,
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1026.1060,
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1026.1060.1437,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1026.1060.1440,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1026.1061,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.825.1027,1000
0.2.5.13.53.91.116.137.149.231.485.581.712.827,1000
0.209.265.325.357.413.534.540.655.735.757.835,
0.209.265.325.357.413.534.540.655.735.757.835.861,
0.209.265.325.357.413.534.540.655.735.757.835.861.1030,1000
0.209.265.325.357.413.534.540.655.735.757.835.861.1032,1000
0.209.265.325.357.413.534.540.655.735.757.835.863,1000
0.209.265.325.357.413.534.540.655.735.757.837,
0.209.265.325.357.413.534.540.655.735.757.837.1036,1000
0.209.265.325.357.413.534.540.655.735.757.837.1038,
0.209.265.325.357.413.534.540.655.735.757.837.1038.1185,
0.209.265.325.357.413.534.540.655.735.757.837.1038.1185.1711,1000
0.209.265.325.357.413.534.540.655.735.757.837.1038.1185.1713,1000
0.209.265.325.357.413.534.540.655.735.757.837.1038.1187,
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.398.425.474.836,1000
0.2.5.12.29.34.40.45.60.96.164.259.296.307.376.398.425.474.838,1000
0.2.5.12.29.34.40.45.61.104.166.280.295.382.840,1000
0.2.5.12.29.34.40.45.61.104.166.280.295.382.842,1000
0.850,
0.850.941,1000
0.850.943,
0.39.100.158.172.264.470.642.819.851,
0.39.100.158.172.264.470.642.819.851.2080,1000
0.39.100.158.172.264.470.642.819.851.2084,1000
0.39.100.158.172.264.470.642.819.852,
0.1.3.7.19.31.54.95.121.153.198.275.391.406.497.629.853,
0.1.3.7.19.31.54.95.121.153.198.275.391.406.497.629.853.975,1000
0.1.3.7.19.31.54.95.121.153.198.275.391.406.497.629.853.980,1000
0.1.3.7.19.31.54.95.121.153.198.275.391.406.497.629.855,1000
0.39.100.157.221.269.421.527.865,1000
0.39.100.157.221.269.421.527.866,
0.39.100.157.221.269.421.527.866.1004,1000
0.39.100.157.221.269.421.527.866.1008,
0.39.100.157.221.269.421.527.866.1008.1088,
0.39.100.157.221.269.421.527.866.1008.1088.1152,1000
0.39.100.157.221.269.421.527.866.1008.1088.1156,1000
0.39.100.157.221.269.421.527.866.1008.1090,
0.39.100.157.221.269.421.527.866.1008.1090.1756,
0.39.100.157.221.269.421.527.866.1008.1090.1756.2015,1000
0.39.100.157.221.269.421.527.866.1008.1090.1756.2020,1000
0.39.100.157.221.269.421.527.866.1008.1090.1758,
0.1.3.7.19.30.33.57.112.181.334.512.556.869,1000
0.1.3.7.19.30.33.57.112.181.334.512.556.870,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.504.716.873,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.504.716.876,1000
0.2.5.13.53.91.116.137.149.231.485.582.882,1000
0.2.5.13.53.91.116.137.149.231.485.582.883,1000
0.2.5.13.53.91.116.137.149.230.514.886,1000
0.2.5.13.53.91.116.137.149.230.514.888,
0.2.5.13.53.91.116.137.149.230.514.888.1193,1000
0.2.5.13.53.91.116.137.149.230.514.888.1198,
0.2.5.12.29.34.40.45.60.97.218.235.241.343.607.895.896,
0.2.5.12.29.34.40.45.60.97.218.235.241.343.607.895.896.1144,
0.2.5.12.29.34.40.45.60.97.218.235.241.343.607.895.896.1144.1243,1000
0.2.5.12.29.34.40.45.60.97.218.235.241.343.607.895.896.1144.1248,1000
0.2.5.12.29.34.40.45.60.97.218.235.241.343.607.895.896.1146,1000
0.2.5.12.29.34.40.45.60.97.218.235.241.343.607.895.898,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.696.906,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.696.908,
0.1.3.7.19.30.33.56.62.73.101.108.178.192.696.908.1841,1000
0.1.3.7.19.30.33.56.62.73.101.108.178.192.696.908.1842,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.616.666.672.864.915,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.449.605.616.666.672.864.916,1000
0.1.3.7.19.31.54.95.122.207.257.362.385.394.701.746.925,
0.1.3.7.19.31.54.95.122.207.257.362.385.394.701.746.925.2193,1000
0.1.3.7.19.31.54.95.122.207.257.362.385.394.701.746.925.2198,1000
0.1.3.7.19.31.54.95.122.207.257.362.385.394.701.746.927,1000
0.39.100.158.172.263.743.823.930,
0.39.100.158.172.263.743.823.930.1951,1000
0.39.100.158.172.263.743.823.930.1955,1000
0.39.100.158.172.263.743.823.934,
0.39.100.158.172.263.743.823.934.1895,1000
0.39.100.158.172.263.743.823.934.1901,
0.39.100.158.172.263.743.823.934.1901.1908,1000
0.39.100.158.172.263.743.823.934.1901.1909,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.366.386.586.931,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.366.386.586.931.1153,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.366.386.586.931.1157,1000
0.1.3.7.19.30.33.56.62.73.101.108.179.189.286.309.366.386.586.935,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.933,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.933.948,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.933.948.1135,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.933.948.1136,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.933.952,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.937,1000
0.25.78.85.90.226.500.955,
0.25.78.85.90.226.500.955.990,
0.25.78.85.90.226.500.955.990.1449,
0.25.78.85.90.226.500.955.990.1449.1654,1000
0.25.78.85.90.226.500.955.990.1449.1659,1000
0.25.78.85.90.226.500.955.990.1452,1000
0.25.78.85.90.226.500.955.991,1000
0.25.78.85.90.226.500.958,
0.2.5.13.53.91.116.137.149.230.510.860.960,1000
0.2.5.13.53.91.116.137.149.230.510.860.961,1000
0.209.265.325.357.408.537.620.966,
0.209.265.325.357.408.537.620.966.1005,
0.209.265.325.357.408.537.620.966.1005.1487,1000
0.209.265.325.357.408.537.620.966.1005.1489,1000
0.209.265.325.357.408.537.620.966.1009,1000
0.209.265.325.357.408.537.620.967,
0.25.78.84.145.232.236.272.277.894.976,
0.25.78.84.145.232.236.272.277.894.976.1131,1000
0.25.78.84.145.232.236.272.277.894.976.1134,1000
0.25.78.84.145.232.236.272.277.894.981,
0.25.78.84.145.232.236.272.277.894.981.1093,1000
0.25.78.84.145.232.236.272.277.894.981.1094,
0.25.78.84.145.232.236.272.277.894.981.1094.1750,1000
0.25.78.84.145.232.236.272.277.894.981.1094.1752,
0.25.78.84.145.232.236.272.277.894.981.1094.1752.1868,1000
0.25.78.84.145.232.236.272.277.894.981.1094.1752.1873,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.937.978,
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.937.978.1031,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.937.978.1033,1000
0.2.5.12.29.34.40.45.60.96.164.259.298.305.448.515.567.791.937.983,1000
0.1.3.7.19.30.33.56.62.73.102.173.730.993,
0.1.3.7.19.30.33.56.62.73.102.173.730.993.1244,1000
0.1.3.7.19.30.33.56.62.73.102.173.730.993.1249,1000
0.1.3.7.19.30.33.56.62.73.102.173.730.995,1000
0.997,
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.936.1012,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.469.572.936.1014,1000
0.209.265.325.357.413.534.540.656.718.969.1019,
0.209.265.325.357.413.534.540.656.718.969.1019.1319,1000
0.209.265.325.357.413.534.540.656.718.969.1019.1321,1000
0.209.265.325.357.413.534.540.656.718.969.1022,
0.1.3.7.19.30.33.56.62.73.101.108.179.189.287.301.503.977.1013.1020,1000
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959.1021,
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959.1021.1114,
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959.1021.1114.1364,
0.1.3.7.19.30.33.57.112.180.299.337.454.468.501.754.959.1021.1114.1364.1497,1000
