id,value
0.4.17.40.120.162.238.295.671.1211.1415.1432.1524,
0.4.17.40.120.162.238.295.671.1211.1415.1432.1524.1575,
0.4.17.40.120.162.238.295.671.1211.1415.1432.1524.1575.1613,
0.4.17.40.120.162.238.295.671.1211.1415.1432.1524.1575.1613.2010,
0.4.17.40.120.162.238.295.671.1211.1415.1432.1524.1575.1613.2010.2558,1000
0.4.17.40.120.162.238.295.671.1211.1415.1432.1524.1575.1613.2010.2562,1000
0.4.17.40.120.162.238.295.671.1211.1415.1432.1524.1575.1613.2017,1000
0.4.17.40.120.162.238.295.671.1211.1415.1432.1524.1575.1614,1000
0.4.17.40.120.162.238.295.671.1211.1415.1432.1524.1576,1000
0.4.17.40.120.162.238.295.671.1211.1415.1432.1527,1000
0.4.17.40.120.162.238.295.671.1211.1415.1433,1000
0.6.33.71.91.366.382.559.687.872.933.1250,1000
0.6.33.71.91.366.382.559.687.872.933.1251,1000
0.65.215.390.476.645.888.1270,
0.65.215.390.476.645.888.1270.1368,1000
0.65.215.390.476.645.888.1270.1369,1000
0.65.215.390.476.645.888.1271,
0.65.215.390.476.645.888.1271.2283,
0.65.215.390.476.645.888.1271.2283.2520,1000
0.65.215.390.476.645.888.1271.2283.2521,1000
0.65.215.390.476.645.888.1271.2290,1000
0.5.30.133.401.661.864.1316,
0.5.30.133.401.661.864.1316.1461,1000
0.5.30.133.401.661.864.1316.1462,1000
0.5.30.133.401.661.864.1317,
0.5.30.133.401.661.863.1253.1318,1000
0.5.30.133.401.661.863.1253.1319,1000
0.65.215.390.477.693.835.1322,
0.65.215.390.477.693.835.1322.2171,
0.65.215.390.477.693.835.1322.2171.2280,
0.65.215.390.477.693.835.1322.2171.2280.2659,
0.65.215.390.477.693.835.1322.2171.2280.2659.2845,1000
0.65.215.390.477.693.835.1322.2171.2280.2659.2846,1000
0.65.215.390.477.693.835.1322.2171.2280.2660,1000
0.65.215.390.477.693.835.1322.2171.2287,1000
0.65.215.390.477.693.835.1322.2172,1000
0.65.215.390.477.693.835.1323,
0.4.17.40.120.162.238.296.327.368.836.1279.1338,1000
0.4.17.40.120.162.238.296.327.368.836.1279.1339,1000
0.84.227.552.663.1354,1000
0.84.227.552.663.1355,
0.84.227.552.663.1355.2436,1000
0.84.227.552.663.1355.2437,
0.84.227.552.663.1355.2437.3891,
0.84.227.552.663.1355.2437.3891.4383,1000
0.84.227.552.663.1355.2437.3891.4389,1000
0.84.227.552.663.1355.2437.3892,
0.179.331.349.505.600.651.1002.1105.1395,
0.179.331.349.505.600.651.1002.1105.1395.1922,
0.179.331.349.505.600.651.1002.1105.1395.1922.2209,
0.179.331.349.505.600.651.1002.1105.1395.1922.2209.3102,1000
0.179.331.349.505.600.651.1002.1105.1395.1922.2209.3103,1000
0.179.331.349.505.600.651.1002.1105.1395.1922.2210,1000
0.179.331.349.505.600.651.1002.1105.1395.1923,1000
0.179.331.349.505.600.651.1002.1105.1396,1000
0.14.79.171.1337.1397,1000
0.14.79.171.1337.1398,
0.18.154.277.788.870.1016.1329.1486,
0.18.154.277.788.870.1016.1329.1486.1990,1000
0.18.154.277.788.870.1016.1329.1486.1991,1000
0.18.154.277.788.870.1016.1329.1487,
0.18.154.277.788.870.1016.1329.1487.2195,
0.18.154.277.788.870.1016.1329.1487.2195.2326,1000
0.18.154.277.788.870.1016.1329.1487.2195.2327,1000
0.18.154.277.788.870.1016.1329.1487.2196,1000
0.5.30.133.401.661.864.1316.1462.1492,
0.5.30.133.401.661.864.1316.1462.1492.1559,
0.5.30.133.401.661.864.1316.1462.1492.1559.2544,
0.5.30.133.401.661.864.1316.1462.1492.1559.2544.2788,
0.5.30.133.401.661.864.1316.1462.1492.1559.2544.2788.2918,1000
0.5.30.133.401.661.864.1316.1462.1492.1559.2544.2788.2922,1000
0.5.30.133.401.661.864.1316.1462.1492.1559.2544.2789,1000
0.5.30.133.401.661.864.1316.1462.1492.1559.2545,1000
0.5.30.133.401.661.864.1316.1462.1492.1560,1000
0.5.30.133.401.661.864.1316.1462.1493,
0.5.30.133.401.661.864.1316.1462.1493.1892,
0.5.30.133.401.661.864.1316.1462.1493.1892.5559,1000
0.5.30.133.401.661.864.1316.1462.1493.1892.5560,1000
0.5.30.133.401.661.864.1316.1462.1493.1893,
0.64.207.360.440.542.640.697.752.955.1269.1496,
0.64.207.360.440.542.640.697.752.955.1269.1496.1641,1000
0.64.207.360.440.542.640.697.752.955.1269.1496.1643,1000
0.64.207.360.440.542.640.697.752.955.1269.1497,1000
0.1.90.242.1284.1514,
0.1.90.242.1284.1514.2009,
0.1.90.242.1284.1514.2009.2049,
0.1.90.242.1284.1514.2009.2049.2636,1000
0.1.90.242.1284.1514.2009.2049.2637,1000
0.1.90.242.1284.1514.2009.2050,1000
0.1.90.242.1284.1514.2016,1000
0.1.90.242.1284.1515,
0.1.89.140.351.432.453.460.616.1523,1000
0.1.89.140.351.432.453.460.616.1526,1000
0.18.154.279.1550,
0.18.154.279.1550.2061,
0.18.154.279.1550.2061.2679,
0.18.154.279.1550.2061.2679.2759,1000
0.18.154.279.1550.2061.2679.2760,1000
0.18.154.279.1550.2061.2689,1000
0.18.154.279.1550.2062,1000
0.18.154.279.1551,
0.18.154.279.1551.6284,1000
0.18.154.279.1551.6285,
0.13.188.309.1116.1273.1563,1000
0.13.188.309.1116.1273.1564,
0.1.89.140.351.432.453.460.616.1526.1573,
0.1.89.140.351.432.453.460.616.1526.1573.1771,
0.1.89.140.351.432.453.460.616.1526.1573.1771.2461,
0.1.89.140.351.432.453.460.616.1526.1573.1771.2461.2552,1000
0.1.89.140.351.432.453.460.616.1526.1573.1771.2461.2553,1000
0.1.89.140.351.432.453.460.616.1526.1573.1771.2469,1000
0.1.89.140.351.432.453.460.616.1526.1573.1772,1000
0.1.89.140.351.432.453.460.616.1526.1574,1000
0.64.207.360.440.542.641.830.930.1321.1583,
0.64.207.360.440.542.641.830.930.1321.1583.1705,1000
0.64.207.360.440.542.641.830.930.1321.1583.1706,1000
0.64.207.360.440.542.641.830.930.1321.1584,
0.64.207.360.440.542.641.830.930.1321.1584.5547,1000
0.64.207.360.440.542.641.830.930.1321.1584.5548,
0.64.207.360.440.542.641.830.930.1321.1584.5548.5602,1000
0.64.207.360.440.542.641.830.930.1321.1584.5548.5603,
0.4.17.40.120.162.237.269.639.704.765.1052.1363.1585,1000
0.4.17.40.120.162.237.269.639.704.765.1052.1363.1586,1000
0.64.207.360.440.542.640.697.752.955.1269.1497.1617,
0.64.207.360.440.542.640.697.752.955.1269.1497.1617.2906,1000
0.64.207.360.440.542.640.697.752.955.1269.1497.1617.2907,1000
0.64.207.360.440.542.640.697.752.955.1269.1497.1618,1000
0.18.154.277.786.1327.1621,1000
0.18.154.277.786.1327.1622,
0.18.154.277.786.1327.1622.1665,1000
0.18.154.277.786.1327.1622.1666,
0.18.154.277.786.1327.1622.1666.1988,1000
0.18.154.277.786.1327.1622.1666.1989,
0.18.154.277.786.1327.1622.1666.1989.2612,1000
0.18.154.277.786.1327.1622.1666.1989.2613,1000
0.5.25.88.184.672.886.958.1642,1000
0.5.25.88.184.672.886.958.1644,1000
0.15.125.230.665.750.1640.1671,1000
0.15.125.230.665.750.1640.1672,
0.15.125.230.665.750.1640.1672.1984,1000
0.15.125.230.665.750.1640.1672.1985,1000
0.12.19.73.219.381.686.1673,1000
0.12.19.73.219.381.686.1674,
0.64.207.360.440.542.640.697.752.955.1269.1496.1643.1681,
0.64.207.360.440.542.640.697.752.955.1269.1496.1643.1681.1767,1000
0.64.207.360.440.542.640.697.752.955.1269.1496.1643.1681.1768,1000
0.64.207.360.440.542.640.697.752.955.1269.1496.1643.1682,1000
0.4.17.40.121.233.340.591.646.808.1626.1695,
0.4.17.40.121.233.340.591.646.808.1626.1695.1783,1000
0.4.17.40.121.233.340.591.646.808.1626.1695.1784,1000
0.4.17.40.121.233.340.591.646.808.1626.1696,1000
0.65.215.390.477.693.834.1558.1699,1000
0.65.215.390.477.693.834.1558.1700,
0.65.215.390.477.693.834.1558.1700.1795,
0.65.215.390.477.693.834.1558.1700.1795.2900,
0.65.215.390.477.693.834.1558.1700.1795.2900.3108,
0.65.215.390.477.693.834.1558.1700.1795.2900.3108.3256,
0.65.215.390.477.693.834.1558.1700.1795.2900.3108.3256.3395,1000
0.65.215.390.477.693.834.1558.1700.1795.2900.3108.3256.3396,1000
0.65.215.390.477.693.834.1558.1700.1795.2900.3108.3262,1000
0.65.215.390.477.693.834.1558.1700.1795.2900.3109,1000
0.65.215.390.477.693.834.1558.1700.1795.2901,1000
0.65.215.390.477.693.834.1558.1700.1796,1000
0.63.341.614.654.1202.1360.1513.1709,
0.63.341.614.654.1202.1360.1513.1709.2534,
0.63.341.614.654.1202.1360.1513.1709.2534.2671,
0.63.341.614.654.1202.1360.1513.1709.2534.2671.2794,1000
0.63.341.614.654.1202.1360.1513.1709.2534.2671.2795,1000
0.63.341.614.654.1202.1360.1513.1709.2534.2672,1000
0.63.341.614.654.1202.1360.1513.1709.2535,1000
0.63.341.614.654.1202.1360.1513.1710,
0.63.341.614.654.1202.1360.1513.1710.1785,
0.63.341.614.654.1202.1360.1513.1710.1785.2213,
0.63.341.614.654.1202.1360.1513.1710.1785.2213.2285,1000
0.63.341.614.654.1202.1360.1513.1710.1785.2213.2292,1000
0.63.341.614.654.1202.1360.1513.1710.1785.2218,1000
0.63.341.614.654.1202.1360.1513.1710.1786,
0.63.341.614.654.1202.1360.1513.1710.1786.2352,
0.63.341.614.654.1202.1360.1513.1710.1786.2352.2432,
0.63.341.614.654.1202.1360.1513.1710.1786.2352.2432.2993,1000
0.63.341.614.654.1202.1360.1513.1710.1786.2352.2432.2994,1000
0.63.341.614.654.1202.1360.1513.1710.1786.2352.2433,1000
0.63.341.614.654.1202.1360.1513.1710.1786.2353,1000
0.14.75.165.425.447.611.715.820.1349.1717,
0.14.75.165.425.447.611.715.820.1349.1717.2973,1000
0.14.75.165.425.447.611.715.820.1349.1717.2974,1000
0.14.75.165.425.447.611.715.820.1349.1721,1000
0.258.748.1073.1224.1761,
0.258.748.1073.1224.1761.1868,1000
0.258.748.1073.1224.1761.1869,1000
0.258.748.1073.1224.1762,
0.4.17.40.120.162.238.296.327.368.836.1279.1339.1789,
0.4.17.40.120.162.238.296.327.368.836.1279.1339.1789.1850,1000
0.4.17.40.120.162.238.296.327.368.836.1279.1339.1789.1851,1000
0.4.17.40.120.162.238.296.327.368.836.1279.1339.1790,1000
0.12.20.32.53.155.262.1812,
0.12.20.32.53.155.262.1812.1874,1000
0.12.20.32.53.155.262.1812.1877,1000
0.12.20.32.53.155.262.1813,
0.12.20.32.53.155.262.1813.3425,1000
0.12.20.32.53.155.262.1813.3426,
0.63.341.614.654.1202.1360.1512.1722.1817,1000
0.63.341.614.654.1202.1360.1512.1722.1820,
0.63.341.614.654.1202.1360.1512.1722.1820.4253,
0.63.341.614.654.1202.1360.1512.1722.1820.4253.4357,
0.63.341.614.654.1202.1360.1512.1722.1820.4253.4357.4638,
0.63.341.614.654.1202.1360.1512.1722.1820.4253.4357.4638.4871,1000
0.63.341.614.654.1202.1360.1512.1722.1820.4253.4357.4638.4872,1000
0.63.341.614.654.1202.1360.1512.1722.1820.4253.4357.4639,1000
0.63.341.614.654.1202.1360.1512.1722.1820.4253.4358,1000
0.63.341.614.654.1202.1360.1512.1722.1820.4258,1000
0.14.75.165.425.447.603.691.846.1818,1000
0.14.75.165.425.447.603.691.846.1821,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1856,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857,1000
0.14.79.172.371.410.420.840.1075.1860,1000
0.14.79.172.371.410.420.840.1075.1861,
0.15.125.229.266.533.763.954.1352.1411.1866,1000
0.15.125.229.266.533.763.954.1352.1411.1867,
0.15.125.229.266.533.763.954.1352.1411.1867.1906,1000
0.15.125.229.266.533.763.954.1352.1411.1867.1907,1000
0.14.75.165.425.447.603.691.841.1776.1870,1000
0.14.75.165.425.447.603.691.841.1776.1871,
0.1.89.140.351.432.453.461.514.595.1011.1872,
0.1.89.140.351.432.453.461.514.595.1011.1872.3031,
0.1.89.140.351.432.453.461.514.595.1011.1872.3031.4349,1000
0.1.89.140.351.432.453.461.514.595.1011.1872.3031.4350,1000
0.1.89.140.351.432.453.461.514.595.1011.1872.3036,1000
0.1.89.140.351.432.453.461.514.595.1011.1873,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1904,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905,1000
0.65.215.390.476.645.887.1913.1962,
0.65.215.390.476.645.887.1913.1962.2076,
0.65.215.390.476.645.887.1913.1962.2076.2197,
0.65.215.390.476.645.887.1913.1962.2076.2197.2459,1000
0.65.215.390.476.645.887.1913.1962.2076.2197.2467,1000
0.65.215.390.476.645.887.1913.1962.2076.2198,1000
0.65.215.390.476.645.887.1913.1962.2079,1000
0.65.215.390.476.645.887.1913.1963,
0.64.207.360.440.542.640.697.752.955.1269.1496.1643.1681.1768.1966,1000
0.64.207.360.440.542.640.697.752.955.1269.1496.1643.1681.1768.1967,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2120,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2120.3218,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2120.3218.4232,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2120.3218.4232.4461,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2120.3218.4232.4462,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2120.3218.4233,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2120.3219,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2078,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1973,1000
0.63.341.614.655.1708.1980,1000
0.63.341.614.655.1708.1981,
0.63.341.614.655.1708.1981.2214,
0.63.341.614.655.1708.1981.2214.2454,1000
0.63.341.614.655.1708.1981.2214.2455,1000
0.63.341.614.655.1708.1981.2219,
0.63.341.614.655.1708.1981.2219.2908,1000
0.63.341.614.655.1708.1981.2219.2909,1000
0.258.748.1073.1224.1761.1869.1986,
0.258.748.1073.1224.1761.1869.1986.2606,
0.258.748.1073.1224.1761.1869.1986.2606.3322,1000
0.258.748.1073.1224.1761.1869.1986.2606.3323,1000
0.258.748.1073.1224.1761.1869.1986.2607,1000
0.258.748.1073.1224.1761.1869.1987,
0.258.748.1073.1224.1761.1869.1987.2532,
0.258.748.1073.1224.1761.1869.1987.2532.2608,1000
0.258.748.1073.1224.1761.1869.1987.2532.2609,1000
0.258.748.1073.1224.1761.1869.1987.2533,
0.258.748.1073.1224.1761.1869.1987.2533.2806,
0.258.748.1073.1224.1761.1869.1987.2533.2806.2959,1000
0.258.748.1073.1224.1761.1869.1987.2533.2806.2960,1000
0.258.748.1073.1224.1761.1869.1987.2533.2812,
0.14.75.165.425.447.611.715.820.1349.1721.1994,1000
0.14.75.165.425.447.611.715.820.1349.1721.1995,1000
0.2.29.76.174.1996,
0.2.29.76.174.1996.2340,
0.2.29.76.174.1996.2340.2616,1000
0.2.29.76.174.1996.2340.2617,1000
0.2.29.76.174.1996.2341,1000
0.2.29.76.174.1997,
0.6.33.71.91.365.566.1998,1000
0.6.33.71.91.365.566.1999,
0.12.20.32.53.155.261.534.2008,
0.12.20.32.53.155.261.534.2008.2366,1000
0.12.20.32.53.155.261.534.2008.2367,1000
0.12.20.32.53.155.261.534.2015,
0.12.20.32.53.155.261.534.2015.2775,1000
0.12.20.32.53.155.261.534.2015.2776,
0.12.20.32.53.155.261.534.2015.2776.2987,1000
0.12.20.32.53.155.261.534.2015.2776.2988,1000
0.13.189.725.934.1092.1344.1393.1855.2053,
0.13.189.725.934.1092.1344.1393.1855.2053.2342,
0.13.189.725.934.1092.1344.1393.1855.2053.2342.2428,
0.13.189.725.934.1092.1344.1393.1855.2053.2342.2428.3249,
0.13.189.725.934.1092.1344.1393.1855.2053.2342.2428.3249.3397,1000
0.13.189.725.934.1092.1344.1393.1855.2053.2342.2428.3249.3398,1000
0.13.189.725.934.1092.1344.1393.1855.2053.2342.2428.3250,1000
0.13.189.725.934.1092.1344.1393.1855.2053.2342.2429,1000
0.13.189.725.934.1092.1344.1393.1855.2053.2343,1000
0.13.189.725.934.1092.1344.1393.1855.2054,1000
0.258.748.1076.1157.1764.2065,1000
0.258.748.1076.1157.1764.2066,
0.258.748.1076.1157.1764.2066.2270,
0.258.748.1076.1157.1764.2066.2270.3687,1000
0.258.748.1076.1157.1764.2066.2270.3688,1000
0.258.748.1076.1157.1764.2066.2271,1000
0.1.90.242.1284.1514.2016.2077,1000
0.1.90.242.1284.1514.2016.2080,
0.1.90.242.1284.1514.2016.2080.3743,1000
0.1.90.242.1284.1514.2016.2080.3744,
0.64.207.360.440.542.641.830.930.1321.1583.1706.2101,1000
0.64.207.360.440.542.641.830.930.1321.1583.1706.2102,1000
0.65.215.391.652.1792.2124,1000
0.65.215.391.652.1792.2125,
0.65.215.391.652.1792.2125.4363,1000
0.65.215.391.652.1792.2125.4364,
0.65.215.391.652.1792.2125.4364.4663,1000
0.65.215.391.652.1792.2125.4364.4664,1000
0.18.154.277.786.1326.1413.2126,1000
0.18.154.277.786.1326.1413.2127,1000
0.84.227.551.2068.2134,
0.84.227.551.2068.2134.2201,
0.84.227.551.2068.2134.2201.3632,1000
0.84.227.551.2068.2134.2201.3643,1000
0.84.227.551.2068.2134.2202,1000
0.84.227.551.2068.2135,
0.1.90.242.1284.1514.2009.2050.2138,
0.1.90.242.1284.1514.2009.2050.2138.2464,
0.1.90.242.1284.1514.2009.2050.2138.2464.2865,
0.1.90.242.1284.1514.2009.2050.2138.2464.2865.3989,1000
0.1.90.242.1284.1514.2009.2050.2138.2464.2865.3990,1000
0.1.90.242.1284.1514.2009.2050.2138.2464.2866,1000
0.1.90.242.1284.1514.2009.2050.2138.2472,1000
0.1.90.242.1284.1514.2009.2050.2139,
0.1.90.242.1284.1514.2009.2050.2139.5588,1000
0.1.90.242.1284.1514.2009.2050.2139.5589,
0.64.207.360.440.542.640.697.752.955.1269.1496.1643.1681.1768.1967.2173,1000
0.64.207.360.440.542.640.697.752.955.1269.1496.1643.1681.1768.1967.2174,1000
0.13.189.725.934.1092.1344.1393.1855.2054.2179,
0.13.189.725.934.1092.1344.1393.1855.2054.2179.3182,
0.13.189.725.934.1092.1344.1393.1855.2054.2179.3182.3427,1000
0.13.189.725.934.1092.1344.1393.1855.2054.2179.3182.3431,1000
0.13.189.725.934.1092.1344.1393.1855.2054.2179.3183,1000
0.13.189.725.934.1092.1344.1393.1855.2054.2180,1000
0.5.25.88.184.672.886.958.1644.2185,
0.5.25.88.184.672.886.958.1644.2185.2320,1000
0.5.25.88.184.672.886.958.1644.2185.2321,1000
0.5.25.88.184.672.886.958.1644.2186,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2189,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2189.2286,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2189.2286.2376,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2189.2286.2376.2465,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2189.2286.2376.2473,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2189.2286.2381,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2189.2293,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2190,1000
0.18.154.277.786.1326.1413.2127.2191,
0.18.154.277.786.1326.1413.2127.2191.3188,1000
0.18.154.277.786.1326.1413.2127.2191.3189,1000
0.18.154.277.786.1326.1413.2127.2192,1000
0.18.154.279.1550.2062.2193,1000
0.18.154.279.1550.2062.2194,
0.18.154.279.1550.2062.2194.3986,
0.18.154.279.1550.2062.2194.3986.4795,1000
0.18.154.279.1550.2062.2194.3986.4802,1000
0.18.154.279.1550.2062.2194.3987,
0.5.30.133.401.661.863.1253.1319.2199,
0.5.30.133.401.661.863.1253.1319.2199.3258,1000
0.5.30.133.401.661.863.1253.1319.2199.3264,1000
0.5.30.133.401.661.863.1253.1319.2200,1000
0.14.79.172.372.771.1570.2203,
0.14.79.172.372.771.1570.2203.2248,
0.14.79.172.372.771.1570.2203.2248.2682,
0.14.79.172.372.771.1570.2203.2248.2682.2811,
0.14.79.172.372.771.1570.2203.2248.2682.2811.4023,1000
0.14.79.172.372.771.1570.2203.2248.2682.2811.4024,1000
0.14.79.172.372.771.1570.2203.2248.2682.2817,1000
0.14.79.172.372.771.1570.2203.2248.2692,1000
0.14.79.172.372.771.1570.2203.2249,1000
0.14.79.172.372.771.1570.2204,
0.65.215.390.477.693.835.1322.2172.2246,
0.65.215.390.477.693.835.1322.2172.2246.3341,
0.65.215.390.477.693.835.1322.2172.2246.3341.3466,
0.65.215.390.477.693.835.1322.2172.2246.3341.3466.3836,1000
0.65.215.390.477.693.835.1322.2172.2246.3341.3466.3837,1000
0.65.215.390.477.693.835.1322.2172.2246.3341.3467,1000
0.65.215.390.477.693.835.1322.2172.2246.3342,1000
0.65.215.390.477.693.835.1322.2172.2247,
0.65.215.390.477.693.835.1322.2172.2247.2965,
0.65.215.390.477.693.835.1322.2172.2247.2965.3192,1000
0.65.215.390.477.693.835.1322.2172.2247.2965.3193,1000
0.65.215.390.477.693.835.1322.2172.2247.2966,
0.65.215.390.477.693.835.1322.2172.2247.2966.4940,1000
0.65.215.390.477.693.835.1322.2172.2247.2966.4941,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2190.2264,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2190.2265,1000
0.5.25.87.186.278.291.392.445.588.2268,
0.5.25.87.186.278.291.392.445.588.2268.3563,
0.5.25.87.186.278.291.392.445.588.2268.3563.3972,1000
0.5.25.87.186.278.291.392.445.588.2268.3563.3973,1000
0.5.25.87.186.278.291.392.445.588.2268.3564,1000
0.5.25.87.186.278.291.392.445.588.2269,1000
0.65.215.390.476.645.887.1912.2220.2272,1000
0.65.215.390.476.645.887.1912.2220.2273,1000
0.14.79.172.371.410.419.1865.2278,1000
0.14.79.172.371.410.419.1865.2279,
0.64.207.360.440.541.867.1112.1765.2176.2281,1000
0.64.207.360.440.541.867.1112.1765.2176.2288,1000
0.14.79.172.371.410.419.1864.2070.2282,1000
0.14.79.172.371.410.419.1864.2070.2289,1000
0.84.227.551.2068.2134.2202.2324,1000
0.84.227.551.2068.2134.2202.2325,
0.84.227.551.2068.2134.2202.2325.2677,1000
0.84.227.551.2068.2134.2202.2325.2687,1000
0.13.188.309.1116.1272.2291.2330,
0.13.188.309.1116.1272.2291.2330.3071,1000
0.13.188.309.1116.1272.2291.2330.3072,1000
0.13.188.309.1116.1272.2291.2331,
0.14.79.172.371.410.419.1864.2070.2289.2334,1000
0.14.79.172.371.410.419.1864.2070.2289.2335,
0.14.79.172.371.410.419.1864.2070.2289.2335.3357,
0.14.79.172.371.410.419.1864.2070.2289.2335.3357.3630,1000
0.14.79.172.371.410.419.1864.2070.2289.2335.3357.3641,1000
0.14.79.172.371.410.419.1864.2070.2289.2335.3358,
0.14.79.172.371.410.419.1864.2070.2289.2335.3358.3752,1000
0.14.79.172.371.410.419.1864.2070.2289.2335.3358.3759,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2190.2265.2348,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2190.2265.2348.2556,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2190.2265.2348.2556.2628,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2190.2265.2348.2556.2628.2755,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2190.2265.2348.2556.2628.2755.2883,
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2190.2265.2348.2556.2628.2755.2883.4869,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2190.2265.2348.2556.2628.2755.2883.4870,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2190.2265.2348.2556.2628.2755.2884,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2190.2265.2348.2556.2628.2756,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2190.2265.2348.2556.2629,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2190.2265.2348.2557,1000
0.2.29.76.173.504.593.896.1020.1389.1623.1774.1857.1905.1972.2075.2121.2190.2265.2349,1000
0.24.131.203.239.328.605.1122.1778.2364,1000
0.24.131.203.239.328.605.1122.1778.2365,
0.24.131.203.239.328.605.1122.1778.2365.2602,1000
0.24.131.203.239.328.605.1122.1778.2365.2603,1000
0.1.89.140.351.432.453.461.514.596.2372,1000
0.1.89.140.351.432.453.461.514.596.2377,1000
0.18.153.159.449.501.523.1185.2405,
0.18.153.159.449.501.523.1185.2405.4161,1000
0.18.153.159.449.501.523.1185.2405.4168,1000
0.18.153.159.449.501.523.1185.2406,
0.18.153.159.449.501.523.1185.2406.2536,1000
0.18.153.159.449.501.523.1185.2406.2537,1000
0.15.125.229.266.533.762.847.2407,1000
0.15.125.229.266.533.762.847.2408,
0.15.125.229.266.533.762.847.2408.6278,1000
0.15.125.229.266.533.762.847.2408.6279,
0.18.154.277.788.870.1016.1329.1487.2195.2327.2409,1000
0.18.154.277.788.870.1016.1329.1487.2195.2327.2410,1000
0.65.215.390.476.645.887.1913.1962.2076.2198.2416,
0.65.215.390.476.645.887.1913.1962.2076.2198.2416.3421,1000
0.65.215.390.476.645.887.1913.1962.2076.2198.2416.3422,1000
0.65.215.390.476.645.887.1913.1962.2076.2198.2417,
0.65.215.390.476.645.887.1913.1962.2076.2198.2417.2624,
0.65.215.390.476.645.887.1913.1962.2076.2198.2417.2624.2749,
0.65.215.390.476.645.887.1913.1962.2076.2198.2417.2624.2749.3845,1000
0.65.215.390.476.645.887.1913.1962.2076.2198.2417.2624.2749.3846,1000
0.65.215.390.476.645.887.1913.1962.2076.2198.2417.2624.2750,1000
0.65.215.390.476.645.887.1913.1962.2076.2198.2417.2625,1000
0.5.25.87.186.278.291.392.445.588.2269.2422,1000
0.5.25.87.186.278.291.392.445.588.2269.2423,1000
0.64.207.360.440.541.868.2426,1000
0.64.207.360.440.541.868.2427,1000
0.23.78.231.959.1222.2430,
0.23.78.231.959.1222.2430.2751,
0.23.78.231.959.1222.2430.2751.3084,1000
0.23.78.231.959.1222.2430.2751.3085,1000
0.23.78.231.959.1222.2430.2752,1000
0.23.78.231.959.1222.2431,
0.15.125.230.665.750.1640.1672.1985.2438,
0.15.125.230.665.750.1640.1672.1985.2438.2676,
0.15.125.230.665.750.1640.1672.1985.2438.2676.3251,1000
